GeoFIPS,state,Region,year,value,Population,Personal Income (dollar)
48000,Texas,Southwest,1936,"$2,301.70","6,192,000",$372.00
48000,Texas,Southwest,1937,"$2,613.60","6,250,000",$418.00
48000,Texas,Southwest,1938,"$2,545.60","6,301,000",$404.00
48000,Texas,Southwest,1939,"$2,653.30","6,360,000",$417.00
48000,Texas,Southwest,1940,"$2,817.30","6,425,000",$438.00
48000,Texas,Southwest,1941,"$3,553.70","6,599,000",$539.00
48000,Texas,Southwest,1942,"$5,023.50","6,770,000",$742.00
48000,Texas,Southwest,1943,"$6,739.00","6,944,000",$970.00
48000,Texas,Southwest,1944,"$7,329.10","6,861,000","$1,068.00"
48000,Texas,Southwest,1945,"$7,380.70","6,822,000","$1,082.00"
48000,Texas,Southwest,1946,"$7,637.20","7,199,000","$1,061.00"
48000,Texas,Southwest,1947,"$8,518.10","7,384,000","$1,154.00"
48000,Texas,Southwest,1948,"$9,312.50","7,626,000","$1,221.00"
48000,Texas,Southwest,1949,"$10,054.40","7,623,000","$1,319.00"
48000,Texas,Southwest,1950,"$10,827.60","7,776,000","$1,392.00"
48000,Texas,Southwest,1951,"$12,357.80","8,111,000","$1,524.00"
48000,Texas,Southwest,1952,"$13,356.10","8,314,000","$1,606.00"
48000,Texas,Southwest,1953,"$13,679.20","8,336,000","$1,641.00"
48000,Texas,Southwest,1954,"$14,086.20","8,382,000","$1,681.00"
48000,Texas,Southwest,1955,"$15,169.90","8,660,000","$1,752.00"
48000,Texas,Southwest,1956,"$16,223.50","8,830,000","$1,837.00"
48000,Texas,Southwest,1957,"$17,355.10","9,070,000","$1,913.00"
48000,Texas,Southwest,1958,"$17,896.00","9,252,000","$1,934.00"
48000,Texas,Southwest,1959,"$18,929.40","9,405,000","$2,013.00"
48000,Texas,Southwest,1960,"$19,437.80","9,624,000","$2,020.00"
48000,Texas,Southwest,1961,"$20,546.00","9,820,000","$2,092.00"
48000,Texas,Southwest,1962,"$21,582.30","10,053,000","$2,147.00"
48000,Texas,Southwest,1963,"$22,539.10","10,159,000","$2,219.00"
48000,Texas,Southwest,1964,"$24,171.30","10,270,000","$2,354.00"
48000,Texas,Southwest,1965,"$26,016.70","10,378,000","$2,507.00"
48000,Texas,Southwest,1966,"$28,468.50","10,492,000","$2,713.00"
48000,Texas,Southwest,1967,"$31,101.00","10,599,000","$2,934.00"
48000,Texas,Southwest,1968,"$34,653.90","10,819,000","$3,203.00"
48000,Texas,Southwest,1969,"$38,575.00","11,045,000","$3,493.00"
48000,Texas,Southwest,1970,"$42,497.00","11,236,772","$3,782.00"
48000,Texas,Southwest,1971,"$46,116.20","11,509,640","$4,007.00"
48000,Texas,Southwest,1972,"$51,173.40","11,758,760","$4,352.00"
48000,Texas,Southwest,1973,"$58,113.00","12,018,970","$4,835.00"
48000,Texas,Southwest,1974,"$65,532.30","12,267,865","$5,342.00"
48000,Texas,Southwest,1975,"$74,746.70","12,568,182","$5,947.00"
48000,Texas,Southwest,1976,"$84,227.60","12,903,268","$6,528.00"
48000,Texas,Southwest,1977,"$93,978.60","13,191,790","$7,124.00"
48000,Texas,Southwest,1978,"$108,293.30","13,497,726","$8,023.00"
48000,Texas,Southwest,1979,"$124,674.90","13,887,312","$8,978.00"
48000,Texas,Southwest,1980,"$143,179.40","14,338,208","$9,986.00"
48000,Texas,Southwest,1981,"$168,206.00","14,746,318","$11,407.00"
48000,Texas,Southwest,1982,"$185,427.40","15,331,408","$12,095.00"
48000,Texas,Southwest,1983,"$198,102.20","15,751,674","$12,577.00"
48000,Texas,Southwest,1984,"$216,621.10","16,007,088","$13,533.00"
48000,Texas,Southwest,1985,"$233,449.00","16,272,722","$14,346.00"
48000,Texas,Southwest,1986,"$238,841.00","16,561,103","$14,422.00"
48000,Texas,Southwest,1987,"$242,766.10","16,621,767","$14,605.00"
48000,Texas,Southwest,1988,"$258,008.10","16,667,040","$15,480.00"
48000,Texas,Southwest,1989,"$275,613.30","16,806,729","$16,399.00"
48000,Texas,Southwest,1990,"$297,664.40","17,056,755","$17,451.00"
48000,Texas,Southwest,1991,"$311,648.50","17,398,005","$17,913.00"
48000,Texas,Southwest,1992,"$336,384.60","17,759,738","$18,941.00"
48000,Texas,Southwest,1993,"$356,047.50","18,161,612","$19,604.00"
48000,Texas,Southwest,1994,"$376,212.50","18,564,062","$20,266.00"
48000,Texas,Southwest,1995,"$402,352.70","18,958,751","$21,223.00"
48000,Texas,Southwest,1996,"$432,484.50","19,340,342","$22,362.00"
48000,Texas,Southwest,1997,"$472,267.80","19,740,317","$23,924.00"
48000,Texas,Southwest,1998,"$514,882.60","20,157,531","$25,543.00"
48000,Texas,Southwest,1999,"$543,797.60","20,558,220","$26,452.00"
48000,Texas,Southwest,2000,"$591,738.30","20,944,499","$28,253.00"
48000,Texas,Southwest,2001,"$631,080.20","21,319,622","$29,601.00"
48000,Texas,Southwest,2002,"$639,443.10","21,690,325","$29,481.00"
48000,Texas,Southwest,2003,"$664,814.90","22,030,931","$30,176.00"
48000,Texas,Southwest,2004,"$696,381.30","22,394,023","$31,097.00"
48000,Texas,Southwest,2005,"$754,775.90","22,778,123","$33,136.00"
48000,Texas,Southwest,2006,"$827,439.70","23,359,580","$35,422.00"
48000,Texas,Southwest,2007,"$878,902.40","23,831,983","$36,879.00"
48000,Texas,Southwest,2008,"$968,499.30","24,309,039","$39,841.00"
48000,Texas,Southwest,2009,"$923,470.70","24,801,761","$37,234.00"
48000,Texas,Southwest,2010,"$982,052.80","25,238,386","$38,911.00"
48000,Texas,Southwest,2011,"$1,074,858.00","25,627,909","$41,941.00"
48000,Texas,Southwest,2012,"$1,142,887.50","26,052,403","$43,869.00"
48000,Texas,Southwest,2013,"$1,173,747.40","26,433,846","$44,403.00"
48000,Texas,Southwest,2014,"$1,257,639.60","26,903,208","$46,747.00"
48000,Texas,Southwest,2015,"$1,281,170.10","27,394,564","$46,767.00"
48000,Texas,Southwest,2016,"$1,276,330.60","27,825,975","$45,868.00"
48000,Texas,Southwest,2017,"$1,367,826.00","28,188,852","$48,524.00"
48000,Texas,Southwest,2018,"$1,463,789.80","28,508,309","$51,346.00"
48000,Texas,Southwest,2019,"$1,537,205.70","28,856,455","$53,271.00"
48000,Texas,Southwest,2020,"$1,602,962.60","29,237,895","$54,825.00"
48000,Texas,Southwest,2021,"$1,786,060.90","29,572,672","$60,396.00"
48000,Texas,Southwest,2022,"$1,920,254.60","30,118,002","$63,758.00"
48000,Texas,Southwest,2023,"$2,074,225.20","30,719,247","$67,522.00"
48000,Texas,Southwest,2024,"$2,184,833.30","31,318,578","$69,762.00"
48000,Texas,Southwest,2025,"$2,294,646.60","31,709,821","$72,364.00"
49000,Utah,Rocky Mountain,1929,$278.20,"508,000",$548.00
49000,Utah,Rocky Mountain,1930,$251.60,"509,000",$494.00
49000,Utah,Rocky Mountain,1931,$190.80,"513,000",$372.00
49000,Utah,Rocky Mountain,1932,$157.40,"517,000",$304.00
49000,Utah,Rocky Mountain,1933,$154.60,"520,000",$297.00
49000,Utah,Rocky Mountain,1934,$163.90,"522,000",$314.00
49000,Utah,Rocky Mountain,1935,$205.50,"526,000",$391.00
49000,Utah,Rocky Mountain,1936,$243.80,"527,000",$463.00
49000,Utah,Rocky Mountain,1937,$236.50,"529,000",$447.00
49000,Utah,Rocky Mountain,1938,$238.40,"535,000",$446.00
49000,Utah,Rocky Mountain,1939,$249.50,"543,000",$460.00
49000,Utah,Rocky Mountain,1940,$267.00,"552,000",$484.00
49000,Utah,Rocky Mountain,1941,$330.80,"551,000",$600.00
49000,Utah,Rocky Mountain,1942,$527.70,"582,000",$907.00
49000,Utah,Rocky Mountain,1943,$730.10,"627,000","$1,164.00"
49000,Utah,Rocky Mountain,1944,$664.00,"616,000","$1,078.00"
49000,Utah,Rocky Mountain,1945,$686.90,"596,000","$1,153.00"
49000,Utah,Rocky Mountain,1946,$715.40,"638,000","$1,121.00"
49000,Utah,Rocky Mountain,1947,$760.80,"636,000","$1,196.00"
49000,Utah,Rocky Mountain,1948,$840.20,"653,000","$1,287.00"
49000,Utah,Rocky Mountain,1949,$869.30,"671,000","$1,295.00"
49000,Utah,Rocky Mountain,1950,$968.10,"696,000","$1,391.00"
49000,Utah,Rocky Mountain,1951,"$1,129.70","706,000","$1,600.00"
49000,Utah,Rocky Mountain,1952,"$1,199.60","724,000","$1,657.00"
49000,Utah,Rocky Mountain,1953,"$1,232.00","739,000","$1,667.00"
49000,Utah,Rocky Mountain,1954,"$1,230.00","750,000","$1,640.00"
49000,Utah,Rocky Mountain,1955,"$1,360.60","783,000","$1,738.00"
49000,Utah,Rocky Mountain,1956,"$1,484.50","809,000","$1,835.00"
49000,Utah,Rocky Mountain,1957,"$1,610.30","826,000","$1,950.00"
49000,Utah,Rocky Mountain,1958,"$1,666.90","845,000","$1,973.00"
49000,Utah,Rocky Mountain,1959,"$1,787.30","870,000","$2,054.00"
49000,Utah,Rocky Mountain,1960,"$1,909.80","900,000","$2,122.00"
49000,Utah,Rocky Mountain,1961,"$2,046.90","936,000","$2,187.00"
49000,Utah,Rocky Mountain,1962,"$2,228.10","958,000","$2,326.00"
49000,Utah,Rocky Mountain,1963,"$2,315.10","974,000","$2,377.00"
49000,Utah,Rocky Mountain,1964,"$2,436.90","978,000","$2,492.00"
49000,Utah,Rocky Mountain,1965,"$2,583.20","994,000","$2,599.00"
49000,Utah,Rocky Mountain,1966,"$2,751.30","1,009,000","$2,727.00"
49000,Utah,Rocky Mountain,1967,"$2,903.50","1,019,000","$2,849.00"
49000,Utah,Rocky Mountain,1968,"$3,111.60","1,029,000","$3,024.00"
49000,Utah,Rocky Mountain,1969,"$3,406.90","1,047,000","$3,254.00"
49000,Utah,Rocky Mountain,1970,"$3,791.40","1,065,672","$3,558.00"
49000,Utah,Rocky Mountain,1971,"$4,243.10","1,100,733","$3,855.00"
49000,Utah,Rocky Mountain,1972,"$4,741.40","1,134,601","$4,179.00"
49000,Utah,Rocky Mountain,1973,"$5,282.90","1,168,784","$4,520.00"
49000,Utah,Rocky Mountain,1974,"$5,910.40","1,198,793","$4,930.00"
49000,Utah,Rocky Mountain,1975,"$6,590.50","1,233,935","$5,341.00"
49000,Utah,Rocky Mountain,1976,"$7,463.60","1,272,365","$5,866.00"
49000,Utah,Rocky Mountain,1977,"$8,440.50","1,316,421","$6,412.00"
49000,Utah,Rocky Mountain,1978,"$9,711.70","1,364,235","$7,119.00"
49000,Utah,Rocky Mountain,1979,"$10,970.20","1,416,094","$7,747.00"
49000,Utah,Rocky Mountain,1980,"$12,318.40","1,472,595","$8,365.00"
49000,Utah,Rocky Mountain,1981,"$13,878.40","1,515,472","$9,158.00"
49000,Utah,Rocky Mountain,1982,"$15,058.00","1,558,314","$9,663.00"
49000,Utah,Rocky Mountain,1983,"$16,136.10","1,594,943","$10,117.00"
49000,Utah,Rocky Mountain,1984,"$17,800.90","1,622,342","$10,972.00"
49000,Utah,Rocky Mountain,1985,"$19,059.80","1,642,910","$11,601.00"
49000,Utah,Rocky Mountain,1986,"$20,029.90","1,662,833","$12,046.00"
49000,Utah,Rocky Mountain,1987,"$20,928.10","1,678,120","$12,471.00"
49000,Utah,Rocky Mountain,1988,"$22,309.30","1,689,372","$13,206.00"
49000,Utah,Rocky Mountain,1989,"$23,942.10","1,705,865","$14,035.00"
49000,Utah,Rocky Mountain,1990,"$25,975.90","1,731,223","$15,004.00"
49000,Utah,Rocky Mountain,1991,"$27,877.50","1,779,780","$15,663.00"
49000,Utah,Rocky Mountain,1992,"$30,105.90","1,836,799","$16,390.00"
49000,Utah,Rocky Mountain,1993,"$32,466.50","1,898,404","$17,102.00"
49000,Utah,Rocky Mountain,1994,"$35,131.10","1,960,446","$17,920.00"
49000,Utah,Rocky Mountain,1995,"$38,274.80","2,014,177","$19,003.00"
49000,Utah,Rocky Mountain,1996,"$41,682.80","2,067,976","$20,156.00"
49000,Utah,Rocky Mountain,1997,"$45,000.50","2,119,784","$21,229.00"
49000,Utah,Rocky Mountain,1998,"$48,098.50","2,165,960","$22,207.00"
49000,Utah,Rocky Mountain,1999,"$50,670.00","2,203,482","$22,995.00"
49000,Utah,Rocky Mountain,2000,"$54,230.60","2,244,502","$24,162.00"
49000,Utah,Rocky Mountain,2001,"$56,788.70","2,283,715","$24,867.00"
49000,Utah,Rocky Mountain,2002,"$58,508.60","2,324,815","$25,167.00"
49000,Utah,Rocky Mountain,2003,"$60,770.40","2,360,137","$25,749.00"
49000,Utah,Rocky Mountain,2004,"$64,795.00","2,401,580","$26,980.00"
49000,Utah,Rocky Mountain,2005,"$70,661.80","2,457,719","$28,751.00"
49000,Utah,Rocky Mountain,2006,"$78,561.10","2,525,507","$31,107.00"
49000,Utah,Rocky Mountain,2007,"$85,528.50","2,597,746","$32,924.00"
49000,Utah,Rocky Mountain,2008,"$89,967.80","2,663,029","$33,784.00"
49000,Utah,Rocky Mountain,2009,"$86,594.70","2,723,421","$31,796.00"
49000,Utah,Rocky Mountain,2010,"$88,940.50","2,776,212","$32,037.00"
49000,Utah,Rocky Mountain,2011,"$95,881.70","2,818,798","$34,015.00"
49000,Utah,Rocky Mountain,2012,"$101,928.10","2,861,360","$35,622.00"
49000,Utah,Rocky Mountain,2013,"$105,028.00","2,909,190","$36,102.00"
49000,Utah,Rocky Mountain,2014,"$111,056.40","2,951,948","$37,621.00"
49000,Utah,Rocky Mountain,2015,"$119,661.50","3,000,449","$39,881.00"
49000,Utah,Rocky Mountain,2016,"$126,540.60","3,064,277","$41,295.00"
49000,Utah,Rocky Mountain,2017,"$134,546.70","3,126,779","$43,030.00"
49000,Utah,Rocky Mountain,2018,"$144,645.50","3,181,595","$45,463.00"
49000,Utah,Rocky Mountain,2019,"$155,711.50","3,233,028","$48,163.00"
49000,Utah,Rocky Mountain,2020,"$169,991.60","3,283,970","$51,764.00"
49000,Utah,Rocky Mountain,2021,"$194,799.10","3,339,874","$58,325.00"
49000,Utah,Rocky Mountain,2022,"$206,055.70","3,393,928","$60,713.00"
49000,Utah,Rocky Mountain,2023,"$222,237.80","3,449,259","$64,431.00"
49000,Utah,Rocky Mountain,2024,"$235,907.40","3,502,983","$67,345.00"
49000,Utah,Rocky Mountain,2025,"$247,691.40","3,538,904","$69,991.00"
50000,Vermont,New England,1929,$226.30,"359,000",$630.00
50000,Vermont,New England,1930,$206.00,"360,000",$572.00
50000,Vermont,New England,1931,$169.20,"359,000",$471.00
50000,Vermont,New England,1932,$129.90,"358,000",$363.00
50000,Vermont,New England,1933,$120.40,"357,000",$337.00
50000,Vermont,New England,1934,$136.20,"357,000",$381.00
50000,Vermont,New England,1935,$148.00,"357,000",$415.00
50000,Vermont,New England,1936,$167.70,"357,000",$470.00
50000,Vermont,New England,1937,$172.70,"356,000",$485.00
50000,Vermont,New England,1938,$162.90,"356,000",$458.00
50000,Vermont,New England,1939,$176.00,"358,000",$492.00
50000,Vermont,New England,1940,$188.40,"363,000",$519.00
50000,Vermont,New England,1941,$226.30,"348,000",$650.00
50000,Vermont,New England,1942,$270.00,"345,000",$783.00
50000,Vermont,New England,1943,$307.70,"325,000",$947.00
50000,Vermont,New England,1944,$303.20,"315,000",$963.00
50000,Vermont,New England,1945,$329.90,"315,000","$1,047.00"
50000,Vermont,New England,1946,$374.80,"342,000","$1,096.00"
50000,Vermont,New England,1947,$400.60,"354,000","$1,132.00"
50000,Vermont,New England,1948,$437.90,"359,000","$1,220.00"
50000,Vermont,New England,1949,$423.10,"369,000","$1,147.00"
50000,Vermont,New England,1950,$450.60,"379,000","$1,189.00"
50000,Vermont,New England,1951,$515.60,"378,000","$1,364.00"
50000,Vermont,New England,1952,$528.70,"375,000","$1,410.00"
50000,Vermont,New England,1953,$554.30,"379,000","$1,463.00"
50000,Vermont,New England,1954,$562.10,"377,000","$1,491.00"
50000,Vermont,New England,1955,$584.90,"375,000","$1,560.00"
50000,Vermont,New England,1956,$639.70,"377,000","$1,697.00"
50000,Vermont,New England,1957,$663.10,"376,000","$1,764.00"
50000,Vermont,New England,1958,$676.30,"380,000","$1,780.00"
50000,Vermont,New England,1959,$727.10,"387,000","$1,879.00"
50000,Vermont,New England,1960,$768.30,"389,000","$1,975.00"
50000,Vermont,New England,1961,$800.80,"390,000","$2,053.00"
50000,Vermont,New England,1962,$840.50,"393,000","$2,139.00"
50000,Vermont,New England,1963,$871.30,"397,000","$2,195.00"
50000,Vermont,New England,1964,$933.70,"399,000","$2,340.00"
50000,Vermont,New England,1965,"$1,022.20","404,000","$2,530.00"
50000,Vermont,New England,1966,"$1,159.80","413,000","$2,808.00"
50000,Vermont,New England,1967,"$1,256.10","423,000","$2,969.00"
50000,Vermont,New England,1968,"$1,382.40","430,000","$3,215.00"
50000,Vermont,New England,1969,"$1,515.40","437,000","$3,468.00"
50000,Vermont,New England,1970,"$1,663.90","446,323","$3,728.00"
50000,Vermont,New England,1971,"$1,802.30","454,357","$3,967.00"
50000,Vermont,New England,1972,"$1,989.10","463,214","$4,294.00"
50000,Vermont,New England,1973,"$2,183.90","468,533","$4,661.00"
50000,Vermont,New England,1974,"$2,364.00","473,138","$4,996.00"
50000,Vermont,New England,1975,"$2,591.80","479,894","$5,401.00"
50000,Vermont,New England,1976,"$2,876.00","485,144","$5,928.00"
50000,Vermont,New England,1977,"$3,120.10","492,174","$6,339.00"
50000,Vermont,New England,1978,"$3,573.40","498,284","$7,171.00"
50000,Vermont,New England,1979,"$4,014.90","505,711","$7,939.00"
50000,Vermont,New England,1980,"$4,506.50","512,524","$8,793.00"
50000,Vermont,New England,1981,"$5,061.30","515,594","$9,817.00"
50000,Vermont,New England,1982,"$5,491.10","519,108","$10,578.00"
50000,Vermont,New England,1983,"$5,906.00","523,302","$11,286.00"
50000,Vermont,New England,1984,"$6,480.30","526,658","$12,305.00"
50000,Vermont,New England,1985,"$7,031.20","530,035","$13,265.00"
50000,Vermont,New England,1986,"$7,564.80","534,066","$14,165.00"
50000,Vermont,New England,1987,"$8,173.30","540,267","$15,128.00"
50000,Vermont,New England,1988,"$8,965.10","549,763","$16,307.00"
50000,Vermont,New England,1989,"$9,903.10","557,708","$17,757.00"
50000,Vermont,New England,1990,"$10,293.90","564,798","$18,226.00"
50000,Vermont,New England,1991,"$10,507.30","568,606","$18,479.00"
50000,Vermont,New England,1992,"$11,227.00","572,751","$19,602.00"
50000,Vermont,New England,1993,"$11,661.10","577,748","$20,184.00"
50000,Vermont,New England,1994,"$12,223.00","583,836","$20,936.00"
50000,Vermont,New England,1995,"$12,862.20","589,002","$21,837.00"
50000,Vermont,New England,1996,"$13,545.60","593,701","$22,816.00"
50000,Vermont,New England,1997,"$14,359.00","597,239","$24,042.00"
50000,Vermont,New England,1998,"$15,458.60","600,416","$25,747.00"
50000,Vermont,New England,1999,"$16,326.20","604,683","$27,000.00"
50000,Vermont,New England,2000,"$17,680.20","609,618","$29,002.00"
50000,Vermont,New England,2001,"$18,797.40","612,223","$30,704.00"
50000,Vermont,New England,2002,"$19,198.10","615,442","$31,194.00"
50000,Vermont,New England,2003,"$19,945.80","617,858","$32,282.00"
50000,Vermont,New England,2004,"$21,049.10","619,920","$33,955.00"
50000,Vermont,New England,2005,"$21,477.40","621,215","$34,573.00"
50000,Vermont,New England,2006,"$22,803.50","622,892","$36,609.00"
50000,Vermont,New England,2007,"$24,063.00","623,481","$38,595.00"
50000,Vermont,New England,2008,"$25,449.40","624,151","$40,774.00"
50000,Vermont,New England,2009,"$25,216.40","624,817","$40,358.00"
50000,Vermont,New England,2010,"$25,988.70","626,366","$41,491.00"
50000,Vermont,New England,2011,"$27,547.80","629,600","$43,754.00"
50000,Vermont,New England,2012,"$28,291.90","630,693","$44,858.00"
50000,Vermont,New England,2013,"$28,666.00","632,859","$45,296.00"
50000,Vermont,New England,2014,"$29,724.50","633,872","$46,894.00"
50000,Vermont,New England,2015,"$30,598.00","635,912","$48,117.00"
50000,Vermont,New England,2016,"$31,073.30","636,397","$48,827.00"
50000,Vermont,New England,2017,"$31,960.20","639,087","$50,009.00"
50000,Vermont,New England,2018,"$33,117.10","640,680","$51,691.00"
50000,Vermont,New England,2019,"$34,838.00","641,847","$54,278.00"
50000,Vermont,New England,2020,"$37,392.80","642,965","$58,157.00"
50000,Vermont,New England,2021,"$39,552.80","647,238","$61,110.00"
50000,Vermont,New England,2022,"$41,336.50","647,614","$63,829.00"
50000,Vermont,New England,2023,"$44,058.60","647,722","$68,021.00"
50000,Vermont,New England,2024,"$46,229.30","646,521","$71,505.00"
50000,Vermont,New England,2025,"$48,079.20","644,663","$74,580.00"
51000,Virginia,Southeast,1929,"$1,054.50","2,425,000",$435.00
51000,Virginia,Southeast,1930,$938.40,"2,427,000",$387.00
51000,Virginia,Southeast,1931,$906.90,"2,445,000",$371.00
51000,Virginia,Southeast,1932,$701.90,"2,452,000",$286.00
51000,Virginia,Southeast,1933,$704.40,"2,460,000",$286.00
51000,Virginia,Southeast,1934,$801.90,"2,485,000",$323.00
51000,Virginia,Southeast,1935,$891.20,"2,520,000",$354.00
51000,Virginia,Southeast,1936,"$1,004.30","2,552,000",$394.00
51000,Virginia,Southeast,1937,"$1,104.10","2,590,000",$426.00
51000,Virginia,Southeast,1938,"$1,038.10","2,638,000",$394.00
51000,Virginia,Southeast,1939,"$1,149.70","2,670,000",$431.00
51000,Virginia,Southeast,1940,"$1,304.50","2,720,000",$480.00
51000,Virginia,Southeast,1941,"$1,827.80","2,975,000",$614.00
51000,Virginia,Southeast,1942,"$2,804.50","3,311,000",$847.00
51000,Virginia,Southeast,1943,"$3,114.90","3,510,000",$887.00
51000,Virginia,Southeast,1944,"$3,416.80","3,642,000",$938.00
51000,Virginia,Southeast,1945,"$3,521.20","3,566,000",$987.00
51000,Virginia,Southeast,1946,"$3,540.30","3,371,000","$1,050.00"
51000,Virginia,Southeast,1947,"$3,442.20","3,273,000","$1,052.00"
51000,Virginia,Southeast,1948,"$3,854.10","3,207,000","$1,202.00"
51000,Virginia,Southeast,1949,"$3,900.40","3,292,000","$1,185.00"
51000,Virginia,Southeast,1950,"$4,399.00","3,315,000","$1,327.00"
51000,Virginia,Southeast,1951,"$5,192.70","3,434,000","$1,512.00"
51000,Virginia,Southeast,1952,"$5,657.70","3,504,000","$1,615.00"
51000,Virginia,Southeast,1953,"$5,858.40","3,557,000","$1,647.00"
51000,Virginia,Southeast,1954,"$5,960.00","3,555,000","$1,677.00"
51000,Virginia,Southeast,1955,"$6,293.30","3,588,000","$1,754.00"
51000,Virginia,Southeast,1956,"$6,809.30","3,722,000","$1,829.00"
51000,Virginia,Southeast,1957,"$7,179.40","3,844,000","$1,868.00"
51000,Virginia,Southeast,1958,"$7,416.30","3,914,000","$1,895.00"
51000,Virginia,Southeast,1959,"$7,925.40","3,951,000","$2,006.00"
51000,Virginia,Southeast,1960,"$8,173.20","3,986,000","$2,050.00"
51000,Virginia,Southeast,1961,"$8,705.50","4,095,000","$2,126.00"
51000,Virginia,Southeast,1962,"$9,395.70","4,180,000","$2,248.00"
51000,Virginia,Southeast,1963,"$10,106.60","4,276,000","$2,364.00"
51000,Virginia,Southeast,1964,"$11,151.00","4,357,000","$2,559.00"
51000,Virginia,Southeast,1965,"$12,037.50","4,411,000","$2,729.00"
51000,Virginia,Southeast,1966,"$13,026.70","4,456,000","$2,923.00"
51000,Virginia,Southeast,1967,"$14,251.20","4,508,000","$3,161.00"
51000,Virginia,Southeast,1968,"$15,768.20","4,558,000","$3,459.00"
51000,Virginia,Southeast,1969,"$17,847.70","4,614,000","$3,868.00"
51000,Virginia,Southeast,1970,"$19,371.60","4,659,930","$4,157.00"
51000,Virginia,Southeast,1971,"$21,411.00","4,752,846","$4,505.00"
51000,Virginia,Southeast,1972,"$23,764.20","4,828,131","$4,922.00"
51000,Virginia,Southeast,1973,"$26,612.70","4,906,648","$5,424.00"
51000,Virginia,Southeast,1974,"$29,489.60","4,978,155","$5,924.00"
51000,Virginia,Southeast,1975,"$32,379.80","5,056,385","$6,404.00"
51000,Virginia,Southeast,1976,"$35,770.80","5,132,693","$6,969.00"
51000,Virginia,Southeast,1977,"$39,631.20","5,205,706","$7,613.00"
51000,Virginia,Southeast,1978,"$44,990.40","5,284,122","$8,514.00"
51000,Virginia,Southeast,1979,"$50,186.30","5,324,533","$9,425.00"
51000,Virginia,Southeast,1980,"$56,746.10","5,368,334","$10,571.00"
51000,Virginia,Southeast,1981,"$63,651.30","5,444,094","$11,692.00"
51000,Virginia,Southeast,1982,"$68,805.20","5,492,785","$12,526.00"
51000,Virginia,Southeast,1983,"$74,253.80","5,564,662","$13,344.00"
51000,Virginia,Southeast,1984,"$82,549.80","5,643,868","$14,626.00"
51000,Virginia,Southeast,1985,"$89,269.10","5,715,149","$15,620.00"
51000,Virginia,Southeast,1986,"$96,310.30","5,811,692","$16,572.00"
51000,Virginia,Southeast,1987,"$103,737.70","5,932,273","$17,487.00"
51000,Virginia,Southeast,1988,"$113,855.80","6,036,908","$18,860.00"
51000,Virginia,Southeast,1989,"$123,151.20","6,120,246","$20,122.00"
51000,Virginia,Southeast,1990,"$129,561.60","6,216,884","$20,840.00"
51000,Virginia,Southeast,1991,"$135,176.00","6,301,217","$21,452.00"
51000,Virginia,Southeast,1992,"$143,616.90","6,414,307","$22,390.00"
51000,Virginia,Southeast,1993,"$150,892.50","6,509,630","$23,180.00"
51000,Virginia,Southeast,1994,"$158,792.70","6,593,139","$24,085.00"
51000,Virginia,Southeast,1995,"$166,843.90","6,670,693","$25,011.00"
51000,Virginia,Southeast,1996,"$175,083.80","6,750,884","$25,935.00"
51000,Virginia,Southeast,1997,"$186,626.60","6,829,183","$27,328.00"
51000,Virginia,Southeast,1998,"$199,883.60","6,900,918","$28,965.00"
51000,Virginia,Southeast,1999,"$214,025.70","7,000,174","$30,574.00"
51000,Virginia,Southeast,2000,"$231,869.80","7,105,817","$32,631.00"
51000,Virginia,Southeast,2001,"$244,314.30","7,198,362","$33,940.00"
51000,Virginia,Southeast,2002,"$251,357.70","7,286,873","$34,495.00"
51000,Virginia,Southeast,2003,"$266,325.20","7,366,977","$36,151.00"
51000,Virginia,Southeast,2004,"$284,687.30","7,475,575","$38,082.00"
51000,Virginia,Southeast,2005,"$303,288.90","7,577,105","$40,027.00"
51000,Virginia,Southeast,2006,"$323,553.80","7,673,725","$42,164.00"
51000,Virginia,Southeast,2007,"$341,200.30","7,751,000","$44,020.00"
51000,Virginia,Southeast,2008,"$355,506.40","7,833,496","$45,383.00"
51000,Virginia,Southeast,2009,"$349,465.40","7,925,937","$44,091.00"
51000,Virginia,Southeast,2010,"$364,677.90","8,025,105","$45,442.00"
51000,Virginia,Southeast,2011,"$385,635.10","8,107,953","$47,563.00"
51000,Virginia,Southeast,2012,"$402,072.10","8,197,400","$49,049.00"
51000,Virginia,Southeast,2013,"$398,579.80","8,270,221","$48,195.00"
51000,Virginia,Southeast,2014,"$414,710.10","8,334,206","$49,760.00"
51000,Virginia,Southeast,2015,"$433,088.20","8,390,494","$51,617.00"
51000,Virginia,Southeast,2016,"$444,691.40","8,445,270","$52,656.00"
51000,Virginia,Southeast,2017,"$462,372.20","8,503,046","$54,377.00"
51000,Virginia,Southeast,2018,"$479,766.60","8,547,370","$56,130.00"
51000,Virginia,Southeast,2019,"$501,770.80","8,597,508","$58,362.00"
51000,Virginia,Southeast,2020,"$530,771.60","8,637,303","$61,451.00"
51000,Virginia,Southeast,2021,"$582,077.90","8,660,007","$67,214.00"
51000,Virginia,Southeast,2022,"$604,039.50","8,681,038","$69,581.00"
51000,Virginia,Southeast,2023,"$645,405.90","8,732,034","$73,912.00"
51000,Virginia,Southeast,2024,"$681,552.20","8,819,642","$77,277.00"
51000,Virginia,Southeast,2025,"$712,992.60","8,880,107","$80,291.00"
